grey,22,6,"[4, 8]",4,black,1,True,0,0,blue,8,True,0,0,brown,9,True,0,0,grey,5,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6125
grey,22,6,"[4, 8]",4,black,1,True,0,0,blue,8,True,0,0,brown,9,True,0,0,grey,5,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5625
grey,22,6,"[4, 8]",4,black,1,True,0,0,blue,8,True,0,0,brown,9,True,0,0,grey,5,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.575
grey,22,6,"[4, 8]",4,black,1,True,0,0,blue,8,True,0,0,brown,9,True,0,0,grey,5,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.4875
grey,22,6,"[4, 8]",4,black,1,True,0,0,blue,8,True,0,0,brown,9,True,0,0,grey,5,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5625
grey,22,6,"[4, 8]",4,black,1,True,0,0,blue,8,True,0,0,brown,9,True,0,0,grey,5,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.525
grey,22,6,"[4, 8]",4,black,1,True,0,0,blue,8,True,0,0,brown,9,True,0,0,grey,5,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.625
blue,22,6,[0],4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.7125
blue,22,6,[1],4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.575
blue,22,6,[2],4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.625
blue,22,6,[3],4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6375
blue,22,6,[4],4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6125
blue,22,6,[5],4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6625
blue,22,6,[6],4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6125
blue,22,6,[7],4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.525
blue,22,6,[8],4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.575
blue,22,6,[9],4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5
blue,22,6,[0],4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.7875
blue,22,6,[1],4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.65
blue,22,6,[2],4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.65
blue,22,6,[3],4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.65
blue,22,6,[4],4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.725
blue,22,6,[5],4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6625
blue,22,6,[6],4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6625
blue,22,6,[7],4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.675
blue,22,6,[8],4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.7
blue,22,6,[9],4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.7125
blue,22,6,"[0, 1]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5625
blue,22,6,"[0, 4]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.625
blue,22,6,"[1, 0]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.675
blue,22,6,"[1, 2]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6
blue,22,6,"[2, 1]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.625
blue,22,6,"[2, 3]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.65
blue,22,6,"[3, 2]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5375
blue,22,6,"[3, 7]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.575
blue,22,6,"[4, 0]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6625
blue,22,6,"[4, 8]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5875
blue,22,6,"[4, 5]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6625
blue,22,6,"[5, 4]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.55
blue,22,6,"[5, 6]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5625
blue,22,6,"[6, 5]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5875
blue,22,6,"[6, 7]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6125
blue,22,6,"[7, 9]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.625
blue,22,6,"[7, 3]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6375
blue,22,6,"[7, 6]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5375
blue,22,6,"[8, 9]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5875
blue,22,6,"[8, 4]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.625
blue,22,6,"[9, 8]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6125
blue,22,6,"[9, 7]",4,black,1,True,0,0,blue,9,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5625
blue,22,6,"[0, 1]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.625
blue,22,6,"[0, 4]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5625
blue,22,6,"[1, 0]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.525
blue,22,6,"[1, 2]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.575
blue,22,6,"[2, 1]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6
blue,22,6,"[2, 3]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5875
blue,22,6,"[3, 2]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6625
blue,22,6,"[3, 7]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5875
blue,22,6,"[4, 0]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.65
blue,22,6,"[4, 8]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5875
blue,22,6,"[4, 5]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.65
blue,22,6,"[5, 4]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.55
blue,22,6,"[5, 6]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5625
blue,22,6,"[6, 5]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5625
blue,22,6,"[6, 7]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.625
blue,22,6,"[7, 9]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.55
blue,22,6,"[7, 3]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.7
blue,22,6,"[7, 6]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6
blue,22,6,"[8, 9]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.5875
blue,22,6,"[8, 4]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.675
blue,22,6,"[9, 8]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6875
blue,22,6,"[9, 7]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6125
brown,22,6,"[0, 1]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.7125
pink,22,6,"[0, 1]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.625
grey,22,6,"[0, 1]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6875
brown,22,6,"[0, 4]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.575
pink,22,6,"[0, 4]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6375
grey,22,6,"[0, 4]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.7125
brown,22,6,"[1, 0]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6625
pink,22,6,"[1, 0]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.725
grey,22,6,"[1, 0]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.8125
brown,22,6,"[1, 2]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.7
pink,22,6,"[1, 2]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6625
grey,22,6,"[1, 2]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.7125
brown,22,6,"[2, 1]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6875
pink,22,6,"[2, 1]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.6875
grey,22,6,"[2, 1]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.625
brown,22,6,"[2, 3]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.775
pink,22,6,"[2, 3]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.7
grey,22,6,"[2, 3]",4,black,1,True,0,0,blue,7,True,0,0,brown,9,True,0,0,grey,4,True,0,0,pink,7,True,0,0,purple,9,True,0,0,red,7,True,0,0,white,8,True,0,0,0.7
